id,title,detail,condition,is_completed,price,location,source,model,model_type
00035af0-d486-4be9-8be2-b1570b31ee81,스토케 유모차,"사용감은 있으나 작동하는데 문제는 없습니다! 발받침, 컵홀더 있어요. 지금 딱 겨울인데 방한커버도 드려요 (실사용 5회미만/ 완전 새거입니다) 신생아나 조금 어린 아가는 등받침 쿠션 있으면 좋을 거예요 뒤집으면 매쉬 소재입니다. 유모차 모빌은 막 깨끗하진 않지만 보고 만지는데 지장 없어요 부엉이 소리는 안나요 원하시면 드리고 필요없으시면 말씀해 주세요! 궁금하신 점 당근톡으로 문의주세요",거의 새 것,True,100000.0,서울특별시,daangn,,
001bf36c-66f6-4fc9-9bf8-de21ae6819d8,스토케 익스플로리 유모차,스토케 유모차 22년9월 신세계강남점에서 구매첫째둘째 다타고 내놓습니다 정품인증완료 사용감있음  컨디션 사진에 있어요 유모차 발판도 있어요 잠시 떼여 놨어요 사진에 오염있는부분도 찍었음 쿨거래시 세탁비 까드립니다  세탁만하면 새거랑 같습니다  현재 매장에 금액이 1 920 000원으로 알고있습니다 방풍커버 컵홀더 정품  폰거치대 고리 다 드립니다   직거래만 가능합니다  제가있는쪽으로 오셔서 직거래하셔야합니다 육아중이라 부피가 이랗게큰갈 가지고 어디끼지도 못나갑니다,사용감 적음,False,527790.0,주안6동,bungae,explori,
001e0955-8abc-4b06-ba0a-1530e5d7891c,스토케유모차,"삼성 벽걸이 에어컨 AR06D1150HZ300,000원삼양동·2일 전",,True,65000.0,,daangn,,
00305b3c-f670-4430-bdbb-c154516a2098,스토케유모차 익스플로리엑스(구성품 포함),"스토케익스플로리엑스 유모차 판매합니다 구성품에 *유모차라이너(듀라론 양면 사계절용) *방풍커버 *매쉬시트 까지 전부 포함이에요 유모차 전문업체에 세탁하여 깨끗하게 사용하였고 바니파파 라이너,매쉬시트,마니또 방풍커버 모두 새상품 구매하여 깨끗이 사용하였습니다 50일 전후로 잠시 사용하였고 산책을 거의 하지 않아 아파트 단지 돌때만 잠시잠시 사용하다가 휴대용 유모차로 넘어가게 되어 처분합니다 아무래도 중고인만큼 예민맘은 피해주세요",새 상품,True,70000.0,부산광역시,daangn,explori,
004ad797-ed9e-4acb-a51a-eab9b3fdc456,스토케 유모차,스토케 유모차입니다. 사용감은 있지만 깨끗한 편입니다. 구성품 왠만한건 다 있습니다. 가방끈은 불편해서 잘랐습니다. 연락주세요.,거의 새 것,True,50000.0,경기도,daangn,,
0058a9d5-40e9-4a91-8f18-714423edefcf,신생아 유모차 - 스토케 요요 뉴본팩,"MS 윈도우 10/11 홈·프로 정품 + 오피스 2021 365 202410,900원수정동·2일 전",,True,130000.0,울산광역시,daangn,yoyo,
005d53e8-6080-4ffe-8351-74f8e2186c5d,스토케 유모차,"스토케 유모차 나눔합니다. 당근한거라 사용감은 많은편이고 세척하셔서 쓰셔야해요. 동네끌고나가기 편하고, 침낭있어서 겨울에 되게따뜻해요. 침낭 지퍼부분이 부서지긴했는데 사용하시는데 지장은 없습니다. 직접 가지고가셔야해요.",사용감 있음,True,100000.0,,daangn,,
005fd6f2-76c2-4aae-8efa-a0892dd57307,스토케 유모차,영유아시트있습니다 접히는데 약간 뻑뻑해요 당근으로 저렴하게 구매해서 서브용으로 집근처 돌아다닐때만 사용했으며 중고이기에 사용감있습니다 직접 가지러 오셔야해여~,사용감 있음,True,128000.0,대전광역시,daangn,,
0067f7ee-c240-4fe0-bd2f-d03da7be8846,스토케 유모차,스토케 유모차입니다 바퀴가 커서 정말 울퉁불퉁길도 좀더 부드럽게 운행하실수있구요^^ 뒤에 시장바구니가 있어서 마트가면 엄청 유용하게 사용되실겁니다 전반적으로 깨끗하고 양호합니다 예민맘 사절 반품 안됩니다 오셔서 가져가셔야 합니다. 문앞 비대면 거래원함,거의 새 것,True,15000.0,,daangn,,
00b750b5-7989-46ce-812f-e2d0c20ec9d8,유모차 스토케 비트 절충형,너무 잘 사용했어요 근데 걸어다닌 이후론 안타네요.. 이사로 인해 빠른 처분 원해요 방풍 커버 포함 고리 2개 컵홀더 포함이에요,,True,40000.0,울산광역시,daangn,beat,절충형
00c80953-8206-48c1-9e14-2277e11fc2d4,스토케 디럭스 유모차,친구 사용하던 것 받아서 잘 썼습니다. 신생아부터 돌 이전까지 쓰기 좋아요. 병원갈 때 쓰고 사용많이 하진 않았어요. 세탁만 한번 해주시면 됩니다. 컵홀더 부착해놨구요. 유모차 방풍커버와 모기커버 같이 드립니다. 방풍커버 밑에 넣어둔 사진 같이 올립니다. 연식은 오래됐지만 크게 기스나거나 잘 안되는건 없어요. 그래도 예민하신분은 패스해주세요. 부피가 있어서 직거래나 문고리거래 희망합니다. 중고거래다보니 환불불가인 점도 양해 부탁드립니다,사용감 있음,True,50000.0,경기도,daangn,,디럭스
00d94011-d0c0-4e16-80a5-1b6161318497,스토케 유모차,"핸디 공구 육각렌치 드라이버 자전거 킥보드 휴대용 멀티툴1,000원용담2동·2일 전",,True,90000.0,제주특별자치도,daangn,,
00e3deac-932c-4239-98cc-76ad8e85f1e0,스토케 유모차,스토케 유모차 판매합니다 유모차 앞뒤로 수납가방 있는데 뒷부분 가방은 자크가 고장나서 펀칭기로 달아두었어요(사용에는 문제가 없어요) 추가로 방풍커버 같이 드려요 사용은 안하고 보관만했어요 사진에서 보시는 것처럼 사용감은 있으나 상태 괜찮아요! 아이가 커서 더 이상 사용하지 않게 되어 내놓습니다 문고리거래로만 진행할게요 환불불가,거의 새 것,True,40000.0,서울특별시,daangn,,
00e63663-52a0-4453-a65a-78ceb08ea579,스토케 유모차,당근하고 두번정도 사용했는데 다른유모차가 생겨서 재당근합니다! 세탁 모두 해두었어요. 바로 쓰셔도 됩니다. 손잡이 까짐 있어요. 신생아부터 쓸 수 있는 배시넷도 같이 드립니다. 예민맘은 사절이에요. 교환x 환불x 아이가 있어 가지러오셔야해요.,사용감 있음,True,30000.0,,daangn,,
00f45be3-0ff1-4021-8d1b-250f0d217326,스토케 디럭스 유모차 판매합니다,"스토케 디럭스 유모차 입니다. 저는 지인에게 물려받았어요. 그래서 년식은 조금 있어요. 디럭스 진짜 잠깐 쓰는거라 싸게 잘 사용하시면 좋을거같아요. 레인커버 모기장 양산 컵홀더 다 포함입니다. 세탁은 저도 받아서 분리세탁 다 했구요, 유모차라이너 사서 60일쯤부터 애기 데리고 산책 나갔어요. 시트 손상은 하나도 없구요. 이제 바퀴나 본체에는 아무래도 기스는 있어요. 중고제품인만큼 환불은 어려우며 거래는 와주시면 감사하겠습니다.",사용감 있음,True,20000.0,,daangn,,디럭스
01047b64-24c4-41df-82f3-ee939fa79d3a,스토케 유모차,스토케 유모차 나눔합니다 물려받아 사용했고 사용감 있습니다 수명산3단지 문고리 거래 원합니다,사용감 있음,True,10000.0,서울특별시,daangn,,
01060c76-eba6-49ab-9baf-73608f7b083a,스토케 크루시 유모차 팝니다,스토케 크루시 유모차 이구요 당근해서 사용했던거라 사용감 있습니다 마지막 사진은 커버를 올려 놓은겁니다 그냥 편하게 막 쓰실분 연락주세요,사용감 있음,True,50000.0,경기도,daangn,crusi,
01285283-35be-4ff0-896b-a2557688c1f3,스토케 익스플로리 (커버+양산+패드),스토케 익스폴리리 v4 모델입니다 유모차 + 방풍커버 + 방수커버 (미사용) + 신생아 패드 + 양산 구성입니다 양산은 꽂는 부분이 살짝 부서졌는데 사용에는 문제없습니다 (잘 사용 안하게되더라고요) 사용에 문제없이 잘 쓰다가 이제 아이가 커서 판매하네요 좋은 기운 받아서 잘 쓰셨으면 좋겠습니다 :),새 상품,True,100000.0,,daangn,explori,
01328fed-54ff-4a7f-a49d-f453bb703bf1,스토케 디럭스 유모차,물려받아서 6개월까지 쓰고 휴대용으로 넘어가서 판매합니다 구성은 사진과 같고 손잡이나 다리는 까짐이있지만 삐그덕 거리는거 없이 잘 굴러가요 !! 잠깐쓰기 좋아욤 가지러 와주세요 ~,,True,20000.0,,daangn,,디럭스
0132d25e-ce1a-482a-b8c2-021b69132296,디럭스 유모차 (스토케 V4),"시누이가 쓰던 유모차 물려받아서 1년 동안 잘 쓰고 다녔어요! 단지 내 산책 용도로 사용했고 바퀴가 커서 안정감 있게 쓸 수 있었어요 휴대용 부가부 버터플라이 구매해서 썼는데 개인적인 만족도는 디럭스인 스토케가 훨훨 좋았어요 아기도 더 편해하구요! 산책하다가도 꿀잠... 바퀴 핸들링 높이조절 앞뒤보기 전부 다 문제 없어요 이제 잘 걸어다니는 시기가 되서 처분합니당 컵홀더, 가방 보시다싶이 있구요 장바구니가 커서 수납하기 좋았어요 방풍커버(마지막 사진) 까지 같이 드립니다! 육아중 비대면 문고리해요",,True,30000.0,부산광역시,daangn,,디럭스
0142912f-9f2d-41d8-ad36-4b84d8b8bd61,스토케 시블링보드,스토케 시블링보드 판매해요~! 유모차에 연결해서 아이가 편하게 탈 수 있어요 스토케 유모차에 간편하게 장착 가능해요. 외부에서 쓰는거라 얼마 안썼지만 사용감은 보여요 사용감은 조금 있지만 기능에는 이상 없습니다. 직거래 상일동 고덕리엔파크 3단지 입니다. 개인간의 거래로 교환 및 환불 안돼요.,사용감 있음,True,50000.0,서울특별시,daangn,,
015496d5-a7c7-4377-a8b9-c979c03f0dd7,스토케 유모차,물려받은건데 안쓰고 바로 절충형으로 넘어갔습니다. 창고에 뒀던거라 상태는 좋은데 세탁하고 사용하셔야 합니다.,,True,30000.0,서울특별시,daangn,,절충형
017b89bd-0955-431d-ba06-7f755e81a8f5,스토케 스쿠트 유모차,2년정도 사용했고 유모차 두개 번갈아 사용해서 깨끗한 편입니다. 앞뒤보가 가능하고 사진에 있는 모든 악세사리 포함 가격입니다. 우산은 펴보기만 했습니다. 보라색 풋머프는 세트 아니지만 필요하시면 같이 드릴께요 문앞 비대면 거래 선호합니다.,거의 새 것,True,95000.0,부산광역시,daangn,scoot,
0184f78c-2474-4467-88bb-a4d899d9b470,스토케 스쿠트 유모차,스토케 스쿠트 절충형 유모차 나눔해요 절충형으로 나온거지만 디럭스처럼 분리되고 무게감 있습니다. 시트 세탁하고 몇번 안써서 깨끗해요 분리해서 세탁하심 돼요. 앞뒤보기 되고 3단계로 눕혀져요 장바구니가 커서 어마어마하게 들어갑니다. 신생아 이너시트도 있어요 육아때문에 비대면 나눔할게요,거의 새 것,True,15000.0,부산광역시,daangn,scoot,절충형
01954709-3f4f-40cd-846c-703511d96773,스토케 디럭스 유모차 v5,썸머키트 겨울키트 방풍커버 방수커버 모기장 잇습니다 사진속에는 방한커버에다가 방풍커버 씌운겁니다 썸머키트는 사진속처럼 우산도잇습니다^^ 아기어릴때라 머리 흔들림때문에 디럭스사서 지금까지 잘썻습니다 인제는애가커서 내놔요^^ 관리잘된상태라 세탁한번하시면 쎄거처럼 쓸수잇어요,,True,200000.0,인천광역시,daangn,,디럭스
01ad7097-083a-4b15-a6e4-76534a7a4aff,스토케 크루시,"태어나고 얼마안쓰는 디럭스 유모차입니다 스토케 중에서도 장바구니가 넓어 사용하기 제일 좋아요 신생아패드, 방풍커버, 레인커버 포함입니다 입금주시면 상세주소 알려드릴게요 문고리거래 원해요",,True,40000.0,인천광역시,daangn,crusi,디럭스
01bc1238-4e86-42dd-8c1e-e58758988ce6,스토케 디럭스유모차,"스토케 디럭스 유모차 내놓습니다. 디럭스는 잠깐 사용해서 새제품보다는 중고로 구매하심이 더 좋을거에요! 스토케 사용감은 있지만 정말 튼튼하고 안정감이 있어서 너무 좋습니다.. 사면 후회는 안하실거에요. 구성품은 아래와 같습니다. 2. 방한커버 3. 레인커버 * 유모차 이너시트(신생아) 사계절용(앞뒤사용가능/면,메쉬) 추가로 구매하셔야합니다.(미포함) 첫번째/두번째사진 참고 -> 5000원에 따로 판매하고있습니다 중고제품이니 구매하신후 반품 불가하니 신중하게 구매해주세요!",새 상품,True,60000.0,세종특별자치시,daangn,,디럭스
01c92ed5-2eb3-443f-a038-60a53cb925ab,스토케 v6 유모차,"스토케v6 재당근 합니다 구성품 정품 파라솔, 컵홀더, 모기장, 윈터키트, 스넥트레이 사제 방풍커버 방한커버 바퀴커버 모두 드립니다. 쿨거래시 네고가능 대전 및 세종에서 거래가능합니다",사용감 있음,True,300000.0,세종특별자치시,daangn,,
01d0be13-cf0c-4fe6-a898-573b0b2ece78,스토케 크루시 디럭스 유모차 (+썸머키트 포함),"가족한테 디럭스 유모차 물려받아서 2개월 전쯤 유모차 전문 세탁 업체에 맡겨 세탁했으나 차가 작아 잘 안 들어가서 몇 번 사용 못했습니다. 스토케 디럭스는 안정적으로 아기 태우기 넘 좋아요 - 방풍커버 - 썸머키트(우산, 모기장, 레인커버 등 포함) - 카이저(정품) 양털 풋머프+방한장갑 오셔서 가져가셔야 합니다.",거의 새 것,True,140000.0,서울특별시,daangn,crusi,디럭스
01df834f-9b40-4779-84cf-5f692c88a51e,스토케 익스플로리 유모차,"LG 트롬 세탁기 DD인버터 17/9kg100,000원성내제2동·19시간 전",,True,50000.0,서울특별시,daangn,explori,
01ef01ab-1ff4-4226-8e5b-9f93c95a6ecf,스토케 디럭스 유모차 재당근 (방풍시트 포함),"스토케 당근 했는데 지인에게 다른 유모차를 받아서 재당근 해요! 받을 줄 모르고 시트랑 방풍 커버도 세탁 마쳐 놓은 상태라, 컨디션 좋습니다. 방풍커버는 마지막 사진 참고해주세요! (모자에 있는 오염은 받았을 때부터 있었어요. 전 분이 사진에 포함을 안해서 내놓으셨더라구요ㅠㅠ 지워지지 않는 오염이라 아직 있는데, 세탁은 마친 상태입니다.) 년식이 있어서 핸들링이 새 상품만큼 부드럽진 않은 점 생각해주세요. 와서 확인 후 입금하셔도 괜찮습니다. (쿨거래 시 만원 내려드려요!) 다만, 입금 후 환불은 어렵습니다. 예미지에서 비대면 거래 희망합니다.",새 상품,True,60000.0,,daangn,,디럭스
01f1d380-e300-4f64-a412-5ce06819c2e3,스토케 디럭스 유모차 판매합니다.,"이사가면서 스토케 디럭스 유모차 판매합니다. 발걸이, 양산, 썸머키트(거의새제품), 스타일키트(거의새제품) 포함 사용안한지 좀되서 세탁은 한번하시고 사용하시는걸 추천드립니다.",새 상품,True,80000.0,대구광역시,daangn,,디럭스
01fae5bb-95fe-4972-b101-15727e41f6ae,스토케 익스플로리 엑스 시그니처 유모차,스토케 익스플로리 엑스 시그니처 판매합니다. 1년전에 샀고 190정도에 구매했습니다. 신랑이 매장가서 제일비싼거 샀는데 저희 집은 언덕이 많아서 별로 사용못했습니다. 외출도 잘 안했구요 ㅠ 튼튼한 만큼 무겁습니다. 돌때까지 거의 외출안하고 집에만 생활해서 먼지만 쌓여서 내놓습니다. 직접 가지러 오셔야합니다.,,True,1150000.0,,daangn,explori,
01fd5217-c64b-49c0-ad48-a519c333cf87,스토케 유모차,스토케 유모차 판매합니다 색상은 베이지색이고 상태는 좋습니다~ 저도 물려받아서 신생아 시절에 잘 썼어요~,,True,5000.0,세종특별자치시,daangn,,
0223833d-b27b-444d-b618-1f37a93eea45,스토케유모차,재당근해요~ 시트도 여름꺼있고 기본시트있구요 신생아 패드시트까지 있어요 컵홀더등등 사진에서 보이는거 그대로에요~모기장은 암만찾아도 나오지 안네요 ... 바퀴커버있고요~ 설명서도 찾아도 신기하게 봣는데 찾으면 안나오는^^;;그런거요 당근할때 하나하나 설명해주셨는데 저는 분해해서 이동해 보지안고 집에서만 태우다가 코로나 좀 줄고 그때부터 그냥동네에서 탄거라 설명할수가없네요~장바구니도 뜯긴데없이 튼튼해요 그래도 재당근 감안해주시구요 저도 당근으로 받자마자 유모차업체에 세탁맏겨서 쓴거라 나름깨끗하게 사용했어요~ 처음쓰실때 세탁업체 꼭 맏기세요,거의 새 것,True,100000.0,서울특별시,daangn,,
0223944d-4c49-48a1-9bdd-0314f763ddd7,스토케스쿠트 절충형,스토케스쿠트절충형유모차예요 세탁깨끗하게 되어있는 상태입니다 깨끗하지만 사용감있어요 휴대용가기전에 가볍게 쓰실분 가져가세요,거의 새 것,True,4000.0,,daangn,scoot,절충형
02257ec9-e282-4b1b-a7dd-5eaf9a3476f0,스토케 유모차 익스플로러리 분홍색,"스토케 유모차입니다. 사용감이 있지만, 한번 세탁한 이후에 창고에 보관했던 상태입니다. 중고제품의 특성상 구매 후 환불 및 교환 불가합니다.",사용감 있음,True,10000.0,서울특별시,daangn,,
022c072f-8be1-4b1c-886d-3af5f30de6cd,스토케 유모차,가까운 거리 다니실때 끌고다니기 좋아요 워낙 스토케가 바뀌 튼튼 코너링 완벽해서 인기가 많아요~ 당근으로 구매 후 부모님집에서 잠깐씩 태웠습니다. 년식은 있지만 가전이 아니라서 사용에는 전혀 문제없고 깨끗한편이에요. 방풍커버 함께 드립니다 예민맘은 피해주시고 저렴하게 가져가세요^^,거의 새 것,True,10000.0,인천광역시,daangn,,
022c8465-ed01-4d16-aafc-83f556c38ae0,스토케 스쿠트 유모차 팝니다.,둘째아이가 쓰던 유모차 팝니다. 모델명은 스쿠트 입니다 3년전쯤 18만원정도에 지인 첫째아이 쓰던걸 구매하여 사용했구요 총 6년정도 되었을것 같습니다 튼튼하고 잘 굴러가구요 더럽진 않으나 세탁은 새로 한번 하고 사용하시는게 좋을것 같습니다,,True,25000.0,,daangn,scoot,
022ccb08-903e-4bbb-8a87-e729e58c76ad,스토케 유모차 가져가세요~!,스토케 유모차 가져가세요~! 유모차 한대만 안쓰지 않으세요? 저는 휴대용 집앞용 친정까지 3대로 돌렸는데 집앞용으로 사용했던 디럭스구요 아이가 커서 이제 유모차를 안타려 하네요 그러다보니 아기가 앉는시트만 깨끗히 사용하고 하고 나머지는 사용감 당연히 있구요 사진에 보시눈 체크무늬 쿠션 시트까지 같이드려요 세컨 유모차 막쓰는 윰차 구하시는 분들 가져가세요~ 용호동이구요 문앞거래 가지러오셔야 되요,거의 새 것,True,1000.0,부산광역시,daangn,,디럭스
0232be5e-6409-4448-9e78-8761cddc4741,스토케 익스플로리 v6 유모차,"집에 부가부 드래곤플라이, 해밀턴 x1 있는데 비교하면 확실히 안정감 있는 디럭스 유모차입니다 파란색 계열이라 예쁘구요 (정말 예뻐요!) 사용감은 있습니다만 눈에 크게 거슬릴 만한 문제는 없는 것 같습니다.. 핸들 쪽 실밥이 살짝 까진 것 같아 사진 첨부합니다 방풍 커버 같이 드립니다 (뭐가 있는 지 기억이 안나서.. 아무튼 있는 커버 다 같이 드립니다) 보고 구매하셔도 괜찮습니다",사용감 있음,True,330000.0,서울특별시,daangn,explori,디럭스
02560022-7de4-48f5-849f-4b585981e58e,스토케 유모차 트레일즈,"스토케랑 휴대용 줄즈랑 번갈아가며 잘 쓰다가 이제 아이가 좀 크게 되어서 판매합니다. 앞보기 뒤보기 가능하고 오프로드휠이라 본체랑 신생아패드, 모기장, 방풍커버, 컵홀더는 같이 드릴께요! 바퀴에 사용감이 좀 있어서 저렴하게 내놓습니다.",사용감 있음,True,70000.0,,daangn,trailz,
025640c0-3b98-4a96-95b1-958462556298,스토케 트레일즈(오프로드 휠),20년형 스토케 유모차 판매합니다. 트레일즈의 장점은 튼튼하고 유모차 아래 바구니가 넉넉해서 왠만만 짐은 다 싣고 다닐 수 있다는 것 입니다. 상태는 사용감은 있지만 깨끗한 편이고 손잡이 가죽 뜯김은 없고 스크래치 부분은 사진에 올렸으니 참고해주세요. - 구성품 유모차 본품 / 방한풋워머 본품 방한커버 / 라이너 본품 아님 중고인점 감안하여 환불 불가입니다.,거의 새 것,True,150000.0,서울특별시,daangn,trailz,
025a29c8-5e4d-445a-b182-6f1d3036fa9d,스토케 유모차 오렌지색,스토케 유모차 오렌지색 판매합니다. 상태는 사진 참고해주세요 깨끗하게 사용했습니다. - 색상: 오렌지,거의 새 것,True,50000.0,제주특별자치도,daangn,,
025df3ad-e48a-4190-a1d5-f55cdb56efb8,와우베이비 스토케 방풍 사계절커버,구매후 얼마지나지않아 새 유모차를 선물받아서 사용기간은 2달정도 됩니다 상태좋은편이에요:) 방풍이지만 한겨울에도 방한기능이 좋아서 아기가 춥지않게 유모차 탈 수 있어요 다른제품에비해 앞트임지퍼가 잘 되어있어서 반절만 열수도 있고 사이드만 열 수도 있고 전체개방도 가능한 제품이에요 주변에 추천도 많이했을정도로 만족스러웠습니다 스토케 전용제품이라 호환성도 아주 좋아요 https://naver.me/xSNnzGAH  가락마을 19단지 비대면  선입금하신분께 드려요!  네고/ 환불 ‍,,True,24000.0,대구광역시,daangn,,
02714ad4-ba06-45ce-befa-8aedf6290d8c,스토케 디럭스 유모차,"스토케 디럭스 유모차 판매합니다 - 풋레스트 조절 가능 - 넉넉한 수납 공간 - 충격 흡수 서스펜션 - 간편한 폴딩 방풍커버는 앞쪽 기스는 있지만 후크안늘어나고, 지퍼이상없구요 유모차는 전체적으로 깨끗하지만 사용감은 있습니다!! 휴대용 넘어가기 전까지 사용하시다 재당근하셔도 제값 받으실거에요! 디럭스는 커서 차량에 싣고 다니기 힘들어서, 집앞 마실가거나 마트갈때 잘 사용했어요! 원래 친정에 두려했는데 친정에도 디럭스 유모차가 있어서 판매합니다! (하지만 분리가 다 되어서 suv에는 잘 실립니다! 저희 집 차는 ㅜ 소형세단이라 판매해요 ㅠㅠ) 지인에게 상태좋은 것 30만원주고 구매후 잘사용하다가 저희아파트는 복도에 유모차를 둘수 없어서 실내에만 두다보니 공간이 좁아 판매합니다. 문고리 거래 원합니다!",거의 새 것,True,98000.0,경기도,daangn,,디럭스
028855bf-adc6-4a20-ab92-079ff123d596,"스토케v5 블랙,실버 프레임 유모차","스토케 유모차 정품입니다.^^ 스토케유모차는 신생아때부터 아기가 유모차에 큰 거부감 없이 앉아서 안정감있고 편안하게 잘타주어서 정말 유용하게 잘 썼습니다. 저희는 지금 아기가 돌이 되다보니 좀더 가볍고 포터블한 유모차를 찾게되어 스토케를 내놓게되었어요. 사실 돌지나서도 충분히 쓸수있는거라 아쉽기는 하지만 짐이 자꾸만 늘어나서 하나를 선택하게 되었네요ㅠㅠ 함께있는 구성품은 아래와 같습니다. 모기장 파라솔 레인&방풍 투명커버 일반 레인&방풍 커버 쿠션감있는 시트 더 좋은곳에 쓰일수있으면 좋겠네요^^ 단, 아기가 있어서 멀리 나가기가 어렵습니다. 저희집으로 픽업을 해주실수 있으신 분이면 감사하겠습니다ㅎㅎ",,True,200000.0,서울특별시,daangn,,
028c8b46-e1b5-45b2-b52d-a511c9ac3ad0,스토케 디럭스 유모차,"스토케 디럭스 유모차 판매합니다 아이가 커서 내놓아요 사진에서 보시는 것처럼 장바구니 부분에 찢어진 곳이 있어요~ 감안해서 가격 책정했습니다 전체적으로 사용감은 있지만, 튼튼하고 핸들링 좋아요",사용감 있음,True,20000.0,,daangn,,디럭스
02935130-813e-4961-968d-fccdef4a8ebc,스토케 익스플로리 v4 디럭스 유모차,"스토케 디럭스 v4입니다 사용감 아예없진 않지만 깨끗한 편이고 구성품은 사진에 있는게 다에요 신생아부터 가능하고 디럭스라 튼튼합니다 스토케라 핸들링 좋습니다 높낮이조절 앞,뒤보기 각도조절 모두 가능  지사동 삼정그린코아 문앞 비대면 교환 환불안됨",거의 새 것,True,20000.0,부산광역시,daangn,explori,디럭스
0296b5e0-2d90-46a0-a3b4-fa4a0f114b1b,스토케 익스플로리 V3,"스토케 익스플로리V3 판매해요! 디럭스 유모차 중 핸들링 좋기로 소문난 스토케구 아무래도 사용 기간이 길지 않다보니 당근으로 저렴하게 구매하셔서 쓰시는게 나을 것 같아요 :) 유모차에 아기가 잡는 부분 커버가 없어서 제가 직구로 따로 구매까지 해서 구성품은 빠지는거 없이 있습니다! 레인커버, 바퀴보관비닐?하고 우산까지 다 있어요~ 깨끗하게 사용했고 직접 분해해서 세탁은 했는데 위생 상 걱정되면 한번 더 세탁하심 됩니다 ㅎㅎ 중고 특성 상 교환이나 환불은 불가합니다! 그럼 연락주세요!",거의 새 것,True,50000.0,대구광역시,daangn,explori,디럭스
02e7cd0c-0be5-4c88-98bc-a6a0224401ac,스토케 스쿠트유모차 판매합니다.,"새상품 무선 고압 세척기 세차건 세차용품20,000원쌍암동·1일 전",새 상품,True,70000.0,광주광역시,daangn,scoot,
02fa2316-f472-4c1c-98e4-577a33c72b3f,스토케 스쿠트 절충형 유모차 드려요.,"스토케 스쿠트 절충형 유모차입니다. 절충형은 폴딩이 좋아 휴대성이 좋고, 휴대용보다는 안정감이 있고 튼튼해서 아기도 좋아하고 아빠 엄마 운전하기도 좋아요. 아반떼 트렁크에도 들어가요. 맘네스트 방풍커버, 스토케정품 유모차 겨울용 방한커버, 컵홀더 등 사진에 있는 것 다 같이 드려요. 아기 태어나서 1년 정도 맘 편히 쓰고 좀 크면 휴대용으로 갈아타실 분들께 이 셋트면 딱이에요.",,True,8000.0,울산광역시,daangn,scoot,절충형
0311cf4c-a466-4ad4-abb6-20f44029921a,와우베이비 스토케 유모차 쿨시트,유모차 쿨시트 판매합니다 스토케 유모차용으로 나왔고 여름에 아기 데리고 다닐때 필수입니다 얼룩이 조금 있어서 저렴하게 올려요 문고리 거래 부탁드립니다,사용감 있음,True,2000.0,경기도,daangn,,
0313a939-e02c-4575-83c4-ace15fb38578,스토케 익스플로리 유모차,"스토케 익스플로리 유모차 보냅니다. 아이가 사용한거라 당연히 사용감은 있구요 레인커버, 방풍커버(따로구매), 신생아 겨울 워머, 유모차 전용 우산, 매쉬패드 등등 풀세트입니다. *신생아패드는 따로 세탁 필요합니다. 나머지는 그냥 사용하셔도 돼요 사용하기 편리합니다. 상세내용은 사진 보시고 연락주세요. 명지오션시티입니다.",사용감 있음,True,10000.0,부산광역시,daangn,explori,
03224bff-dcb0-40c9-be99-a36b5e67dacd,스토케v6 디럭스유모차,"손잡이에 킥보드를 걸었더니, 뜯겨있고, 세탁하셔야해서 구입 가격에 비해 아주 낮은 금액에 내놓아요. 레인 및 방한 커버도 깨끗하지는 않지만 같이 드릴게요. 바퀴커버도 있습니다.",거의 새 것,True,30000.0,,daangn,,디럭스
0322beaa-b412-4e3f-b59d-39d9c898be8c,스토케 익스플로리 디럭스 유모차 v4 블랙멜란지 판매합니다,"스토케 익스플로리 디럭스 v4 유모차 재당근합니다. 컵홀더, 가방걸이, 가방 포함되어 있습니다. 상세사진에 나온 것과 같은 생활기스(손잡이, 폴딩버튼 부근 등)가 있지만 전반적인 상태는 매우 양호합니다. 집에서 아기 재우는 용도로 사용하려고 구매해서 바퀴 등 깨끗합니다. 명지국제 에일린의뜰 아파트에서 거래 희망합니다.",거의 새 것,True,60000.0,부산광역시,daangn,explori,디럭스
0334875a-0942-469e-a9ad-a309bf34b1ab,스토케 유모차,"전체적으로 깨끗은 하나 사용감 있어요 겨울 방한커버, 여름 모기장 포함입니다 방한커버는 뒷에 찍찍이 부분 실밥이 풀렸는데 바느질 하시면 되요 부피가 커서 가지러 와주셔야 합니다 도화 이편한세상입니다",거의 새 것,True,20000.0,,daangn,,
033bf81f-8cc2-4d69-a2c1-02064cdb1860,유모차(스토케유모차),일괄입니다 (유모차 방풍커버포함) 1번은 신생아때 목받침이 필요할때 쓰는 커버(라이너)고요 2번은 조금 컸을때 사용하는 커버입니다 3번은 외출시 기저귀갈이용 1번3번은 깨끗한데 2번은 오염이 묻어있는데 빨았는데도 안지워지네요.. 사용감많아요 반품 안되니 신중하게 결정부탁드립니다,거의 새 것,True,20000.0,세종특별자치시,daangn,,
0368442a-624a-4f1c-9cb3-0151c56719f0,스토케 V4 디럭스 유모차,"스토케 V4 디럭스 유모차 유모차 본체 외에 부속품 포함입니다. -방한커버(마니또) -모기장(정품) -레인커버(정품) -컵홀더(정품) -핸들커버 -가방걸이 기본 사용감 있으나 여러대(휴대용,트라이크) 번갈아 가면서 태워서 깨끗한 편입니다! 상일동역 아파트 문 앞 거래 희망합니다:)",거의 새 것,True,83000.0,서울특별시,daangn,,디럭스
